	SampleID	SiteName	Station	Session	Date	Time	Temp	Salinity	DO	DO_sat	pH	Turbidity	TotalN	TotalP	Phosphate	Silicate	NNN	NH4	Lat	Long	QA issues or comments
1041	RFS190315	Kapalua Bay (Fleming S)	RFS	53	03/15/19	09:26	24.4	33.8	6.84	99.1	8.12	1.66	279.44	22.34	21.28	1630.95	191.93	2.23	20.998924	-156.666746	
1042	RKO190315	Ka'opala	RKO	53	03/15/19	09:50	24.1	34.8	6.80	98.7	8.16	5.53	128.86	12.74	9.72	544.05	51.89	1.44	20.982074	-156.673398	
1043	RKV190315	Kahana Village	RKV	53	03/15/19	10:15	24.5	34.5	7.06	102.9	8.19	8.68	103.67	10.74	6.54	507.88	28.98	0.28	20.976561	-156.678000	NH4 below detectable limit
1044	RNS190402	Napili	RNS	54	04/02/19	08:05	24.5	34.9	7.00	101.5	8.15	0.94	110.07	12.94	8.98	723.99	35.44	1.67	20.994222	-156.667417	
1045	RPO190402	Pohaku	RPO	54	04/02/19	08:51	24.3	32.5	7.24	103.2	8.21	3.83	401.68	21.93	18.46	2106.23	356.87	2.58	20.967083	-156.681390	
1046	RKS190402	Kaanapali Shores	RKS	54	04/02/19	09:09	24.4	35.3	6.82	99.2	8.19	2.98	102.69	9.89	5.72	315.94	4.77	4.48	20.949331	-156.691124	
1047	RCB190402	Canoe Beach	RCB	54	04/02/19	09:37	25.0	35.1	6.73	98.7	8.22	2.33	149.70	13.69	7.83	557.13	72.80	2.09	20.910347	-156.689382	
1048	RWA190402	Wahikuli	RWA	54	04/02/19	10:07	24.8	33.1	6.91	100.0	8.23	1.47	126.82	19.13	16.43	1665.84	53.54	1.46	20.904476	-156.685931	
1049	PFF190403	505 Front Street	PFF	54	04/03/19	08:09	24.3	35.8	6.51	94.9	8.09	1.61	88.33	9.43	3.54	149.06	1.19	0.67	20.867320	-156.676050	
1050	PLH190403	Lindsey Hale	PLH	54	04/03/19	08:30	24.5	35.2	6.20	90.4	8.10	4.10	78.51	10.02	6.15	337.15	3.98	6.19	20.864850	-156.673740	
1051	PLT190403	Lahaina Town	PLT	54	04/03/19	08:47	24.9	35.7	6.34	93.3	8.13	1.39	74.18	9.15	4.07	122.61	3.55	2.05	20.863560	-156.672970	
1052	OSF190403	Olowalu Shore Front	OSF	54	04/03/19	09:24	25.1	35.7	6.75	99.8	8.14	5.52	67.30	7.74	3.80	133.48	3.29	1.31	20.809160	-156.622890	
1053	OPM190404	Peter Martin Hale	OPM	54	04/04/19	07:12	22.9	35.8	6.09	86.7	8.11	2.43	84.85	8.25	4.60	162.71	1.90	0.48	20.808444	-156.619697	
1054	OCO190404	Camp Olowalu	OCO	54	04/04/19	07:24	23.9	35.8	6.25	90.6	8.12	1.73	72.93	7.57	3.66	207.97	1.80	1.36	20.809860	-156.613690	
1055	OUB190404	Ukumehame Beach	OUB	54	04/04/19	07:39	24.7	35.9	6.46	94.6	8.15	3.07	88.30	8.57	4.57	98.64	5.57	0.28	20.794480	-156.581420	NH4 below detectable limit
1056	OPB190404	Papalaua	OPB	54	04/04/19	07:50	24.3	36.0	6.80	99.3	8.15	4.22	75.68	7.83	2.77	73.40	1.24	0.47	20.793809	-156.575211	
1057	OPP190404	Papalaua Pali	OPP	54	04/04/19	08:02	24.0	35.7	6.71	97.3	8.17	3.27	63.48	6.86	3.02	128.99	1.00	0.63	20.792747	-156.567326	
1058	RHL190405	Honolua	RHL	54	04/05/19	07:45	23.0	34.0	6.57	92.9	8.13	15.53	85.11	14.42	9.80	711.37	3.23	3.23	21.013058	-156.638340	
1059	RON190405	Oneloa	RON	54	04/05/19	08:30	24.4	35.9	6.86	100.5	8.22	0.24	90.36	10.42	4.10	72.07	3.34	0.43	21.004056	-156.658940	
1060	RFS190405	Kapalua Bay (Fleming S)	RFS	54	04/05/19	09:00	24.4	32.9	6.68	96.2	8.11	1.01	281.84	24.37	20.39	1558.83	187.65	3.38	20.998924	-156.666746	
1061	RKO190405	Ka'opala	RKO	54	04/05/19	09:30	24.2	34.7	6.69	97.1	8.15	4.27	108.31	11.63	8.91	1003.74	33.68	0.43	20.982074	-156.673398	
1062	RKV190405	Kahana Village	RKV	54	04/05/19	09:50	25.0	34.2	7.14	104.5	8.20	3.78	147.25	13.46	11.74	774.29	77.89	1.80	20.976561	-156.678000	
1063	RNS190423	Napili	RNS	55	04/23/19	08:12	24.2	35.0	6.89	99.9	8.18	0.87	140.61	14.70	10.50	692.46	48.73	4.25	20.994222	-156.667417	
1064	RPO190423	Pohaku	RPO	55	04/23/19	08:32	24.2	34.3	6.67	96.1	8.18	2.86	224.94	16.87	13.04	1109.94	141.87	3.74	20.967083	-156.681390	
1065	RKS190423	Kaanapali Shores	RKS	55	04/23/19	08:51	23.8	34.9	6.64	95.3	8.14	2.86	105.75	10.22	6.01	335.76	7.92	4.41	20.949331	-156.691124	
1066	RCB190423	Canoe Beach	RCB	55	04/23/19	09:12	25.1	34.9	6.75	99.3	8.22	5.39	193.89	14.72	10.30	857.98	108.01	3.44	20.910347	-156.689382	
1067	RWA190423	Wahikuli	RWA	55	04/23/19	09:32	24.9	33.8	6.82	99.3	8.23	1.83	128.88	20.08	16.90	1435.96	45.80	1.01	20.904476	-156.685931	
1068	PFF190424	505 Front Street	PFF	55	04/24/19	08:20	24.9	35.3	6.39	93.9	8.13	2.93	128.22	11.40	7.07	262.60	3.88	2.76	20.867320	-156.676050	
1069	PLH190424	Lindsey Hale	PLH	55	04/24/19	08:37	25.1	35.8	6.46	95.6	8.11	1.44	88.06	10.87	5.55	189.92	3.29	2.90	20.864850	-156.673740	
1070	PLT190424	Lahaina Town	PLT	55	04/24/19	08:55	25.6	34.8	5.94	88.1	8.11	4.54	97.34	9.82	5.97	278.18	16.50	3.83	20.863560	-156.672970	
1071	OSF190424	Olowalu Shore Front	OSF	55	04/24/19	09:29	26.2	35.9	6.86	103.4	8.18	3.30	94.98	9.69	5.83	114.26	3.24	3.36	20.809160	-156.622890	
1072	OPM190425	Peter Martin Hale	OPM	55	04/25/19	07:10	23.7	35.6	5.57	80.4	8.05	1.68	109.20	9.61	5.16	188.82	2.21	4.43	20.808444	-156.619697	
1073	OCO190425	Camp Olowalu	OCO	55	04/25/19	07:30	24.4	35.7	6.30	92.2	8.08	3.89	101.44	7.80	4.11	336.45	5.89	2.42	20.809860	-156.613690	
1074	OUB190425	Ukumehame Beach	OUB	55	04/25/19	07:45	24.5	36.0	6.70	98.3	8.15	24.67	101.98	8.74	4.19	96.90	3.29	1.90	20.794480	-156.581420	
1075	OPB190425	Papalaua	OPB	55	04/25/19	08:05	24.3	36.0	6.62	96.8	8.16	6.19	86.38	6.97	2.09	83.90	0.83	0.38	20.793809	-156.575211	
1076	OPP190425	Papalaua Pali	OPP	55	04/25/19	08:15	24.5	35.6	6.83	100.1	8.17	3.37	86.43	8.55	4.59	190.44	0.73	0.58	20.792747	-156.567326	
1077	RHL190426	Honolua	RHL	55	04/26/19	08:00	23.9	31.1	6.34	89.6	8.14	2.85	141.06	17.08	10.55	906.30	13.98	13.88	21.013058	-156.638340	
1078	RON190426	Oneloa	RON	55	04/26/19	08:35	25.0	35.9	6.81	101.0	8.19	0.67	102.25	10.17	4.26	100.56	4.61	1.70	21.004056	-156.658940	
1079	RFS190426	Kapalua Bay (Fleming S)	RFS	55	04/26/19	09:10	25.9	34.2	7.04	104.9	8.19	1.52	236.67	27.10	23.76	1625.82	149.21	3.45	20.998924	-156.666746	
1080	RKO190426	Ka'opala	RKO	55	04/26/19	09:31	25.0	34.7	6.66	98.0	8.14	8.70	157.71	14.56	11.32	711.84	67.79	2.21	20.982074	-156.673398	
1081	RKV190426	Kahana Village	RKV	55	04/26/19	09:53	25.4	34.9	7.13	105.7	8.21	8.86	124.17	10.24	5.76	447.17	20.54	2.62	20.976561	-156.678000	
1082	RNS190514	Napili	RNS	56	05/14/19	08:15	26.1	34.9	6.82	101.8	8.18	2.39	137.72	10.59	9.75	642.37	44.20	2.26	20.994222	-156.667417	
1083	RPO190514	Pohaku	RPO	56	05/14/19	08:45	25.7	34.0	6.90	102.3	8.20	7.15	239.46	14.25	13.56	1236.41	137.23	0.62	20.967083	-156.681390	
1084	RKS190514	Kaanapali Shores	RKS	56	05/14/19	09:02	26.4	35.7	6.79	102.5	8.17	5.18	125.89	6.93	4.01	145.80	6.62	1.13	20.949331	-156.691124	
1085	RCB190514	Canoe Beach	RCB	56	05/14/19	09:22	26.1	34.7	6.83	102.1	8.19	7.11	215.80	12.14	11.34	1036.34	119.70	1.09	20.910347	-156.689382	
1086	RWA190514	Wahikuli	RWA	56	05/14/19	09:42	26.5	34.6	6.82	102.5	8.22	17.23	132.99	12.19	11.50	944.49	24.47	0.64	20.904476	-156.685931	
1087	PFF190515	505 Front Street	PFF	56	05/15/19	08:14	25.7	35.6	6.22	93.1	8.09	1.97	90.40	6.07	5.85	406.32	3.00	2.01	20.867320	-156.676050	
1088	PLH190515	Lindsey Hale	PLH	56	05/15/19	08:35	26.0	35.3	6.00	90.0	8.08	1.57	97.50	6.60	4.48	208.18	8.46	5.97	20.864850	-156.673740	
1089	PLT190515	Lahaina Town	PLT	56	05/15/19	08:53	26.2	35.1	6.50	97.8	8.14	2.00	95.13	7.05	3.69	135.43	7.22	1.65	20.863560	-156.672970	
1090	OSF190515	Olowalu Shore Front	OSF	56	05/15/19	09:24	26.4	35.9	6.71	101.6	8.13	4.49	99.87	6.93	3.93	102.82	5.51	0.90	20.809160	-156.622890	
1091	OPM190516	Peter Martin Hale	OPM	56	05/16/19	07:20	25.8	35.9	5.85	87.8	8.08	1.32	142.45	7.33	3.63	146.55	3.55	2.61	20.808444	-156.619697	
1092	OCO190516	Camp Olowalu	OCO	56	05/16/19	07:40	26.2	35.5	6.54	98.6	8.07	11.17	90.40	7.72	4.41	461.09	3.84	2.30	20.809860	-156.613690	
1093	OUB190516	Ukumehame Beach	OUB	56	05/16/19	07:55	26.1	35.9	6.72	101.5	8.15	5.96	90.88	6.11	3.11	122.40	3.73	0.28	20.794480	-156.581420	NH4 below detectable limit
1094	OPB190516	Papalaua	OPB	56	05/16/19	08:20	26.1	36.0	7.07	106.7	8.20	3.21	96.08	5.78	1.96	124.84	1.80	0.52	20.793809	-156.575211	
1095	OPP190516	Papalaua Pali	OPP	56	05/16/19	08:40	26.2	35.9	6.94	104.9	8.20	1.84	92.77	5.74	2.48	58.94	4.13	0.28	20.792747	-156.567326	NH4 below detectable limit
1096	RHL190517	Honolua	RHL	56	05/17/19	07:53	23.9	23.0	7.14	96.3	8.19	4.69	213.44	10.93	8.05	961.64	32.44	9.14	21.013058	-156.638340	
1097	RON190517	Oneloa	RON	56	05/17/19	08:39	25.4	35.5	6.92	102.8	8.22	0.34	105.07	8.85	3.96	188.94	10.14	0.28	21.004056	-156.658940	NH4 below detectable limit
1098	RFS190517	Kapalua Bay (Fleming S)	RFS	56	05/17/19	09:08	25.2	33.1	6.99	102.3	8.13	1.89	331.74	22.60	22.16	1689.35	216.67	9.23	20.998924	-156.666746	
1099	RKO190517	Ka'opala	RKO	56	05/17/19	09:30	25.3	34.4	6.80	102.0	8.16	6.66	182.20	12.79	10.60	914.34	89.97	2.10	20.982074	-156.673398	
1100	RKV190517	Kahana Village	RKV	56	05/17/19	10:08	26.1	34.4	6.46	96.6	8.16	5.70	152.39	10.09	8.17	954.63	50.00	4.81	20.976561	-156.678000	
1101	RNS190604	Napili	RNS	57	06/04/19	08:21	25.5	33.4	6.76	99.5	8.16	1.75	185.23	16.23	10.81	930.25	91.26	3.27	20.994222	-156.667417	
1102	RPO190604	Pohaku	RPO	57	06/04/19	09:01	25.9	33.1	6.55	96.9	8.23	1.03	297.23	17.56	12.05	1584.16	222.62	1.77	20.967083	-156.681390	
1103	RKS190604	Kaanapali Shores	RKS	57	06/04/19	09:23	26.0	35.4	6.99	105.0	8.21	1.29	123.29	9.92	4.62	373.51	10.65	2.92	20.949331	-156.691124	
1104	RCB190604	Canoe Beach	RCB	57	06/04/19	09:50	27.7	34.0	7.05	108.0	8.29	2.83	198.06	11.64	6.73	1018.83	123.19	2.49	20.910347	-156.689382	
1105	RWA190604	Wahikuli	RWA	57	06/04/19	10:09	27.5	35.0	6.66	102.3	8.26	0.91	121.99	12.80	7.35	700.74	23.87	1.33	20.904476	-156.685931	
1106	PFF190605	505 Front Street	PFF	57	06/05/19	08:10	27.1	35.4	5.79	88.3	8.14	1.72	88.70	8.94	4.13	305.86	1.94	0.87	20.867320	-156.676050	
1107	PLH190605	Lindsey Hale	PLH	57	06/05/19	08:32	27.5	35.6	5.12	78.6	8.09	2.35	104.49	7.28	3.64	256.73	6.95	2.62	20.864850	-156.673740	
1108	PLT190605	Lahaina Town	PLT	57	06/05/19	08:48	27.5	35.8	6.14	94.5	8.14	2.35	91.51	8.01	3.90	239.28	8.89	0.64	20.863560	-156.672970	
1109	OSF190605	Olowalu Shore Front	OSF	57	06/05/19	09:25	28.0	36.0	6.14	95.6	8.14	5.94							20.809160	-156.622890	nutrient samples not taken
1110	OPM190606	Peter Martin Hale	OPM	57	06/06/19	07:14	27.1	36.1	5.02	76.9	8.03	1.64							20.808444	-156.619697	nutrient samples not taken
1111	OCO190606	Camp Olowalu	OCO	57	06/06/19	07:30	27.4	36.1	5.96	91.6	8.13	1.59							20.809860	-156.613690	nutrient samples not taken
1112	OUB190606	Ukumehame Beach	OUB	57	06/06/19	07:45	27.1	36.1	6.25	95.6	8.13	3.33							20.794480	-156.581420	nutrient samples not taken
1113	OPB190606	Papalaua	OPB	57	06/06/19	08:00	27.3	36.2	6.01	92.3	8.10	2.94							20.793809	-156.575211	nutrient samples not taken
1114	OPP190606	Papalaua Pali	OPP	57	06/06/19	08:13	27.3	36.0	6.16	94.5	8.15	2.96							20.792747	-156.567326	nutrient samples not taken
1115	RHL190607	Honolua	RHL	57	06/07/19	07:50	25.7	35.3	6.05	90.2	8.18	1.58	107.73	10.93	5.55	318.10	3.04	5.21	21.013058	-156.638340	
1116	RON190607	Oneloa	RON	57	06/07/19	08:40	26.1	36.1	6.88	104.0	8.26	0.37	80.78	7.93	2.76	107.48	4.31	0.28	21.004056	-156.658940	NH4 below detectable limit
1117	RFS190607	Kapalua Bay (Fleming S)	RFS	57	06/07/19	09:10	26.4	32.0	6.61	98.1	8.15	0.96	337.84	22.96	21.14	1894.94	247.22	5.50	20.998924	-156.666746	
1118	RKO190607	Ka'opala	RKO	57	06/07/19	09:45	26.9	35.5	6.11	93.2	8.17	3.07	145.50	11.82	7.10	458.83	45.16	5.59	20.982074	-156.673398	
1119	RNS190625	Napili	RNS	58	06/25/19	08:12	27.8	34.6	6.58	102.1	8.10	4.14	103.14	13.02	10.06	670.63	61.35	3.35	20.994222	-156.667417	
1120	RPO190625	Pohaku	RPO	58	06/25/19	08:32	27.5	34.9	6.61	101.9	8.17	2.97	224.84	14.08	11.65	1038.07	183.32	3.38	20.967083	-156.681390	
1121	RKS190625	Kaanapali Shores	RKS	58	06/25/19	08:54	27.7	35.9	6.35	99.0	8.17	7.81	56.87	8.72	4.48	165.40	7.53	1.69	20.949331	-156.691124	
1122	RCB190625	Canoe Beach	RCB	58	06/25/19	09:18	27.6	34.4	6.86	105.8	8.20	3.52	166.88	11.63	8.95	1026.77	135.06	3.39	20.910347	-156.689382	
1123	RWA190625	Wahikuli	RWA	58	06/25/19	09:34	27.7	34.4	6.73	103.9	8.21	1.98	75.51	13.48	11.65	1047.55	32.09	0.80	20.904476	-156.685931	
1124	PFF190626	505 Front Street	PFF	58	06/26/19	08:16	26.5	32.2	6.07	92.4	8.03	6.92	68.40	9.47	8.29	535.31	8.95	0.80	20.867320	-156.676050	
1125	PLH190626	Lindsey Hale	PLH	58	06/26/19	08:39	26.7	34.7	5.98	91.1	8.06	11.68	79.86	9.28	7.29	417.89	22.56	6.14	20.864850	-156.673740	
1126	PLT190626	Lahaina Town	PLT	58	06/26/19	08:59	26.5	34.5	5.98	90.8	8.10	5.81	79.06	7.07	5.43	471.21	21.12	2.39	20.863560	-156.672970	
1127	OSF190626	Olowalu Shore Front	OSF	58	06/26/19	09:32	27.2	35.9	7.06	109.0	8.07	5.61							20.809160	-156.622890	nutrient samples not taken
1128	OPM190627	Peter Martin Hale	OPM	58	06/27/19	07:13	27.5	36.2	5.41	83.7	7.98	1.05							20.808444	-156.619697	nutrient samples not taken
1129	OCO190627	Camp Olowalu	OCO	58	06/27/19	07:33	27.5	35.9	6.16	95.6	8.07	2.00							20.809860	-156.613690	nutrient samples not taken
1130	OUB190627	Ukumehame Beach	OUB	58	06/27/19	07:49	27.6	36.2	6.51	101.3	8.10	7.45							20.794480	-156.581420	nutrient samples not taken
1131	OPB190627	Papalaua	OPB	58	06/27/19	08:07	27.4	36.1	6.72	104.3	8.11	5.32							20.793809	-156.575211	nutrient samples not taken
1132	OPP190627	Papalaua Pali	OPP	58	06/27/19	08:24	27.7	35.9	6.61	102.9	8.12	7.30							20.792747	-156.567326	nutrient samples not taken
1133	RHL190628	Honolua	RHL	58	06/28/19	07:50	26.4	35.0	6.01	91.0	8.13	1.97	75.71	8.78	6.15	381.07	2.49	4.54	21.013058	-156.638340	
1134	RON190628	Oneloa	RON	58	06/28/19	08:37	26.8	36.1	6.81	104.4	8.20	1.08	68.93	6.85	3.21	94.23	6.51	1.19	21.004056	-156.658940	
1135	RFS190628	Kapalua Bay (Fleming S)	RFS	58	06/28/19	09:15	28.0	34.6	6.31	98.0	8.09	1.85	173.41	14.52	14.23	1071.31	128.09	4.56	20.998924	-156.666746	
1136	RKO190628	Ka'opala	RKO	58	06/28/19	09:35	28.2	35.5	6.46	101.1	8.16	7.38	101.06	10.20	7.74	507.90	52.50	2.10	20.982074	-156.673398	
1137	RKV190628	Kahana Village	RKV	58	06/28/19	10:00	28.6	35.5	7.58	119.3	8.26	2.79	68.97	7.15	3.97	416.17	14.99	1.81	20.976561	-156.678000	
1138	RNS190716	Napili	RNS	59	07/16/19	08:18	26.9	34.1	6.77	102.7	8.17	81.47	192.28	18.33	17.30	1148.20	110.93	7.89	20.994222	-156.667417	
1139	RPO190716	Pohaku	RPO	59	07/16/19	08:45	26.7	33.6	6.84	103.0	8.20	6.14	267.87	15.83	15.80	1597.50	213.21	9.04	20.967083	-156.681390	
1140	RKS190716	Kaanapali Shores	RKS	59	07/16/19	09:04	27.4	36.0	6.52	100.7	8.17	3.71	85.81	9.08	5.42	209.32	9.70	5.23	20.949331	-156.691124	
1141	RCB190716	Canoe Beach	RCB	59	07/16/19	09:22	27.9	35.6	6.55	101.6	8.21	6.16	127.99	10.44	7.35	477.32	60.91	5.80	20.910347	-156.689382	
1142	RWA190716	Wahikuli	RWA	59	07/16/19	09:38	27.5	34.9	6.63	101.9	8.23	6.01	99.95	13.01	11.34	943.35	25.13	5.74	20.904476	-156.685931	
1143	PFF190717	505 Front Street	PFF	59	07/17/19	08:09	27.8	35.8	6.19	96.3	8.09	3.40	72.22	8.38	5.83	315.99	4.99	5.54	20.867320	-156.676050	
1144	PLH190717	Lindsey Hale	PLH	59	07/17/19	08:38	27.9	35.3	5.78	89.7	8.10	2.33	82.49	9.55	7.16	364.33	11.99	6.33	20.864850	-156.673740	
1145	PLT190717	Lahaina Town	PLT	59	07/17/19	08:58	28.1	36.1	6.09	95.3	8.09	1.31	85.88	7.54	4.53	140.08	5.18	8.25	20.863560	-156.672970	
1146	OSF190717	Olowalu Shore Front	OSF	59	07/17/19	09:32	28.4	36.2	6.32	99.4	8.11	3.29	93.65	9.59	5.57	176.70	8.52	8.61	20.809160	-156.622890	
1147	OPM190718	Peter Martin Hale	OPM	59	07/18/19	07:25	26.4	36.2	5.81	88.3	8.07	1.56	78.79	7.93	4.03	162.13	4.07	4.61	20.808444	-156.619697	
1148	OCO190718	Camp Olowalu	OCO	59	07/18/19	07:50	26.8	36.3	6.15	94.1	8.13	2.81	81.66	6.15	4.07	212.20	1.80	6.25	20.809860	-156.613690	
1149	OUB190718	Ukumehame Beach	OUB	59	07/18/19	08:21	25.7	36.4	6.71	100.9	8.15	6.13	64.14	6.19	3.19	85.39	1.76	3.53	20.794480	-156.581420	
1150	OPB190718	Papalaua	OPB	59	07/18/19	08:30	25.9	36.3	6.90	104.1	8.20	7.38	66.85	6.12	4.07	128.88	3.39	2.30	20.793809	-156.575211	
1151	OPP190718	Papalaua Pali	OPP	59	07/18/19	08:40	26.3	35.7	6.82	103.2	8.16	2.33	75.16	7.38	4.34	393.42	3.02	2.95	20.792747	-156.567326	
1152	RHL190719	Honolua	RHL	59	07/19/19	07:53	26.7	35.2	6.09	92.5	8.16	2.02	103.01	17.19	13.84	360.20	5.19	11.60	21.013058	-156.638340	
1153	RON190719	Oneloa	RON	59	07/19/19	08:35	27.1	36.1	6.56	101.0	8.18	1.64	77.87	8.52	3.69	136.99	6.61	2.49	21.004056	-156.658940	
1154	RFS190719	Kapalua Bay (Fleming S)	RFS	59	07/19/19	09:02	27.7	34.9	6.27	96.9	8.12	0.93	197.42	15.12	14.10	1050.91	131.12	6.02	20.998924	-156.666746	
1155	RKO190719	Ka'opala	RKO	59	07/19/19	09:25	27.4	35.5	6.13	94.5	8.13	3.29	118.61	9.76	7.93	515.35	61.98	8.72	20.982074	-156.673398	
1156	RKV190719	Kahana Village	RKV	59	07/19/19	09:45	27.2	35.7	5.91	91.0	8.16	5.07	83.96	9.11	6.80	526.01	23.29	4.84	20.976561	-156.678000	
1157	RNS190806	Napili	RNS	60	08/06/19	08:15	27.4	35.6	6.60	102.0	8.13	5.37							20.994222	-156.667417	nutrient data pending
1158	RPO190806	Pohaku	RPO	60	08/06/19	08:35	27.2	35.1	6.58	101.1	8.17	5.01							20.967083	-156.681390	nutrient data pending
1159	RKS190806	Kaanapali Shores	RKS	60	08/06/19	08:55	27.0	35.8	6.53	100.4	8.11	5.86							20.949331	-156.691124	nutrient data pending
1160	RCB190806	Canoe Beach	RCB	60	08/06/19	09:15	27.4	35.4	6.69	103.2	8.20	1.98							20.910347	-156.689382	nutrient data pending
1161	RWA190806	Wahikuli	RWA	60	08/06/19	09:35	27.4	35.5	6.57	101.4	8.20	2.02							20.904476	-156.685931	nutrient data pending
1162	PFF190807	505 Front Street	PFF	60	08/07/19	08:15	28.1	35.7	6.42	100.2	8.10	2.16							20.867320	-156.676050	nutrient data pending
1163	PLH190807	Lindsey Hale	PLH	60	08/07/19	08:50	28.2	35.9	6.42	100.5	8.07	9.47							20.864850	-156.673740	nutrient data pending
1164	PLT190807	Lahaina Town	PLT	60	08/07/19	09:07	28.2	35.5	6.16	96.1	8.08	27.27							20.863560	-156.672970	nutrient data pending
1165	OPM190808	Peter Martin Hale	OPM	60	08/08/19	07:19	27.5	36.2	5.62	86.9	8.03	2.01							20.808444	-156.619697	nutrient samples not taken
1166	OCO190808	Camp Olowalu	OCO	60	08/08/19	07:42	28.8	36.0	6.04	95.2	8.08	5.76							20.809860	-156.613690	nutrient samples not taken
1167	OUB190808	Ukumehame Beach	OUB	60	08/08/19	07:55	28.0	36.2	6.54	102.2	8.13	21.50							20.794480	-156.581420	nutrient samples not taken
1168	OPB190808	Papalaua	OPB	60	08/08/19	08:10	28.1	36.2	6.68	104.6	8.13	4.44							20.793809	-156.575211	nutrient samples not taken
1169	OPP190808	Papalaua Pali	OPP	60	08/08/19	08:20	28.1	36.0	6.66	104.1	8.15	4.47							20.792747	-156.567326	nutrient samples not taken
1170	RHL190809	Honolua	RHL	60	08/09/19	07:49	26.4	35.3	5.21	78.9	8.09	1.16							21.013058	-156.638340	nutrient data pending
1171	RON190809	Oneloa	RON	60	08/09/19	08:26	27.2	35.9	6.86	105.8	8.15	0.67							21.004056	-156.658940	nutrient data pending
1172	RFS190809	Kapalua Bay (Fleming S)	RFS	60	08/09/19	08:50	27.6	35.2	6.39	98.7	8.13	1.70							20.998924	-156.666746	nutrient data pending
1173	RKO190809	Ka'opala	RKO	60	08/09/19	09:15	27.9	35.1	6.00	93.1	8.12	7.49							20.982074	-156.673398	nutrient data pending
1174	RKV190809	Kahana Village	RKV	60	08/09/19	09:34	27.8	35.9	5.55	86.4	8.12	6.61							20.976561	-156.678000	nutrient data pending
1175	RNS190827	Napili	RNS	61	08/27/19	08:14	28.0	34.3	6.41	99.2	8.15	3.54							20.994222	-156.667417	nutrient data pending
1176	RPO190827	Pohaku	RPO	61	08/27/19	08:38	28.3	34.2	6.44	100.0	8.22	1.04							20.967083	-156.681390	nutrient data pending
1177	RKS190827	Kaanapali Shores	RKS	61	08/27/19	08:58	28.3	36.0	5.84	91.5	8.13	1.99							20.949331	-156.691124	nutrient data pending
1178	RCB190827	Canoe Beach	RCB	61	08/27/19	09:17	28.7	35.2	6.46	101.7	8.22	2.03							20.910347	-156.689382	nutrient data pending
1179	RWA190827	Wahikuli	RWA	61	08/27/19	09:38	28.6	34.8	6.41	100.3	8.25	2.16							20.904476	-156.685931	nutrient data pending
1180	PFF190828	505 Front Street	PFF	61	08/28/19	08:10	28.7	35.7	5.25	82.7	8.06	1.64							20.867320	-156.676050	nutrient data pending
1181	PLH190828	Lindsey Hale	PLH	61	08/28/19	08:40	28.9	36.0	5.39	85.3	8.06	2.68							20.864850	-156.673740	nutrient data pending
1182	PLT190828	Lahaina Town	PLT	61	08/28/19	09:05	29.2	35.6	5.57	88.5	8.09	2.24							20.863560	-156.672970	nutrient data pending
1183	OSF190828	Olowalu Shore Front	OSF	61	08/28/19	09:25	29.6	36.3	6.36	102.1	8.15	2.05							20.809160	-156.622890	nutrient samples not taken
1184	OPM190829	Peter Martin Hale	OPM	61	08/29/19	07:19	28.1	36.5	5.68	89.0	8.08	1.28							20.808444	-156.619697	nutrient samples not taken
1185	OCO190829	Camp Olowalu	OCO	61	08/29/19	07:37	28.2	36.3	6.03	94.4	8.08	7.03							20.809860	-156.613690	nutrient samples not taken
1186	OUB190829	Ukumehame Beach	OUB	61	08/29/19	07:54	28.3	36.5	6.34	99.8	8.12	22.93							20.794480	-156.581420	nutrient samples not taken
1187	OPB190829	Papalaua	OPB	61	08/29/19	08:10	28.7	36.5	6.41	101.4	8.16	4.75							20.793809	-156.575211	nutrient samples not taken
1188	OPP190829	Papalaua Pali	OPP	61	08/29/19	08:26	28.9	36.5	6.39	101.4	8.14	4.19							20.792747	-156.567326	nutrient samples not taken
1189	RHL190830	Honolua	RHL	61	08/30/19	07:45	27.5	35.0	5.63	86.5	8.11	4.80							21.013058	-156.638340	nutrient data pending
1190	RON190830	Oneloa	RON	61	08/30/19	08:30	27.8	36.0	6.64	103.3	8.20	0.69							21.004056	-156.658940	nutrient data pending
1191	RFS190830	Kapalua Bay (Fleming S)	RFS	61	08/30/19	08:55	27.8	32.3	6.16	93.7	8.08	1.61							20.998924	-156.666746	nutrient data pending
1192	RKO190830	Ka'opala	RKO	61	08/30/19	09:20	28.2	35.3	6.13	95.6	8.14	6.35							20.982074	-156.673398	nutrient data pending
1193	RKV190830	Kahana Village	RKV	61	08/30/19	09:45	28.2	35.4	5.74	89.3	8.16	10.77							20.976561	-156.678000	nutrient data pending
1194	RNS190917	Napili	RNS	62	09/17/19	08:15	27.2	35.3	6.62	102.1	8.11	3.19							20.994222	-156.667417	nutrient data pending
1195	RPO190917	Pohaku	RPO	62	09/17/19	08:35	27.6	35.5	6.54	101.5	8.14	8.64							20.967083	-156.681390	nutrient data pending
1196	RKS190917	Kaanapali Shores	RKS	62	09/17/19	08:55	28.0	36.0	6.50	101.7	8.15	2.40							20.949331	-156.691124	nutrient data pending
1197	RCB190917	Canoe Beach	RCB	62	09/17/19	09:15	28.2	35.6	6.57	103.1	8.20	1.55							20.910347	-156.689382	nutrient data pending
