	SampleID	SiteName	Station	Session	Date	Time	Temp	Salinity	DO	DO_sat	pH	Turbidity	TotalN	TotalP	Phosphate	Silicate	NNN	NH4	Lat	Long	QA issues or comments
393	MMB181114	Maluaka Beach	MMB	23	11/14/18	08:19	26.6	35.3	6.49	98.40	8.17	0.37	107.26	9.89	8.47	98.13	11.69	4.44	20.645598	-156.443859	
394	MON181114	Oneuli	MON	23	11/14/18	08:39	26.7	35.3	6.37	96.60	8.15	0.95	91.68	8.46	7.97	105.90	6.15	5.28	20.639866	-156.447406	
395	MAN181114	Ahihi North	MAN	23	11/14/18	08:59	26.5	35.1	6.69	100.90	8.08	0.42	87.11	10.70	9.83	95.22	9.15	8.87	20.618366	-156.437572	
396	MAS181114	Ahihi South	MAS	23	11/14/18	09:16	26.8	35.3	6.20	94.40	8.13	0.31	90.84	8.55	8.31	183.19	4.29	6.16	20.613800	-156.436853	
397	NHP181115	Haycraft Park	NHP	23	11/15/18	08:25	26.5	34.5	6.51	98.00	8.14	2.30	179.37	10.57	9.92	460.38	87.50	4.90	20.796414	-156.503198	
398	NKP181115	Kealia Pond	NKP	23	11/15/18	08:50	26.4	35.3	6.65	100.50	8.18	0.99	99.51	8.45	7.82	111.72	10.61	4.10	20.794936	-156.485587	
399	NSB181115	Sugar Beach	NSB	23	11/15/18	09:10	26.7	35.2	6.68	101.40	8.17	2.07	115.16	9.19	8.70	231.02	26.64	2.85	20.784204	-156.466463	
400	NKC181115	Kihei Canoe Club	NKC	23	11/15/18	09:25	27.6	34.9	6.59	101.40	8.15	1.83	213.11	10.15	9.24	383.14	130.41	3.43	20.781403	-156.463176	
401	NMP181115	Mai Poina 'Oe Ia'u	NMP	23	11/15/18	09:50	27.4	34.5	6.53	100.00	8.16	1.41	188.38	14.04	12.24	710.63	96.96	4.91	20.774894	-156.460776	
402	WKD181116	Kilohana Dr	WKD	23	11/16/18	07:53	25.9	35.1	6.36	95.30	8.15	0.81	126.76	12.71	12.37	211.29	27.81	4.23	20.702214	-156.445921	
403	WKB181116	Keawekapu Beach	WKB	23	11/16/18	08:14	26.1	34.9	6.44	96.50	8.10	0.80	162.05	12.86	12.38	288.84	40.28	7.60	20.695939	-156.444632	
404	WUL181116	Ulua Beach	WUL	23	11/16/18	08:33	26.4	34.9	6.47	97.70	8.13	1.57	173.78	12.89	12.28	258.38	95.94	3.73	20.691120	-156.444201	
405	WPL181116	Palauea	WPL	23	11/16/18	08:56	26.4	35.2	6.62	100.10	8.16	1.03	181.44	11.82	11.10	161.60	41.61	10.80	20.669565	-156.442907	
406	WPO181116	Poolenalena (Chang's Beach)	WPO	23	11/16/18	09:10	26.6	35.2	6.61	100.60	8.18	0.72	113.18	12.26	10.76	167.17	24.13	3.67	20.663390	-156.441968	
407	NKN181204	Kalepolepo North	NKN	24	12/04/18	08:02	25.1	32.7	6.06	88.50	8.15	1.04	260.17	9.08	8.57	1204.41	144.16	5.82	20.765132	-156.459344	
408	KWP181204	Waipuilani Park	KWP	24	12/04/18	08:36	24.4	32.5	5.94	85.60	8.12	6.74	180.16	11.89	12.12	973.81	68.82	10.36	20.755056	-156.459602	
409	KKS181204	Kihei South (Lipoa)	KKS	24	12/04/18	08:54	25.3	34.5	5.77	85.30	8.16	3.89	137.49	6.58	4.91	515.94	43.93	7.01	20.747334	-156.457881	
410	KKP181204	Kalama Park	KKP	24	12/04/18	09:15	24.9	34.5	6.77	99.50	8.16	6.61	146.29	10.65	9.58	486.34	46.73	11.10	20.730973	-156.453720	
411	KCP181204	Cove Park	KCP	24	12/04/18	09:30	26.1	33.7	5.84	87.20	8.13	1.64	478.28	20.30	20.08	1291.94	361.61	18.30	20.727434	-156.450077	
412	NHP181206	Haycraft Park	NHP	24	12/06/18	08:20	24.6	34.7	6.72	98.10	8.13	8.55	202.76	8.49	6.83	542.58	99.28	6.90	20.796414	-156.503198	
413	NKP181206	Kealia Pond	NKP	24	12/06/18	08:45	24.9	35.5	6.80	101.10	8.20	0.45	179.04	8.35	4.86	162.78	3.13	13.30	20.794936	-156.485587	
414	NSB181206	Sugar Beach	NSB	24	12/06/18	09:10	25.0	35.1	6.84	100.80	8.18	1.43	126.77	7.56	5.30	313.25	39.50	5.63	20.784204	-156.466463	
415	NKC181206	Kihei Canoe Club	NKC	24	12/06/18	09:28	25.5	34.4	6.77	100.30	8.15	1.70	354.28	8.08	6.81	567.40	262.81	8.79	20.781403	-156.463176	
416	NMP181206	Mai Poina 'Oe Ia'u	NMP	24	12/06/18	09:45	25.6	33.4	6.57	97.00	8.14	2.52	290.26	8.26	8.12	1428.69	199.00	5.81	20.774894	-156.460776	
417	WKD181207	Kilohana Dr	WKD	24	12/07/18	07:50	24.9	35.4	6.80	100.20	8.18	1.20	85.17	7.22	5.47	172.70	3.96	3.39	20.702214	-156.445921	
418	WKB181207	Keawekapu Beach	WKB	24	12/07/18	08:21	25.3	35.4	6.75	100.10	8.15	0.66	86.76	4.97	3.78	135.06	5.05	5.06	20.695939	-156.444632	
419	WUL181207	Ulua Beach	WUL	24	12/07/18	08:40	25.6	35.3	6.75	100.70	8.15	0.98	118.22	6.53	4.92	220.82	21.99	5.56	20.691120	-156.444201	
420	WPL181207	Palauea	WPL	24	12/07/18	09:05	25.8	35.4	6.81	101.80	8.17	0.79	99.70	5.04	3.26	166.13	16.42	3.49	20.669565	-156.442907	
421	WPO181207	Poolenalena (Chang's Beach)	WPO	24	12/07/18	09:22	25.9	35.3	6.84	102.30	8.20	0.42	85.28	6.79	4.69	183.29	9.57	2.57	20.663390	-156.441968	
422	NKN181218	Kalepolepo North	NKN	25	12/18/18	08:00	24.8	33.8	5.74	83.20	8.11	1.96	150.66	5.34	3.92	683.02	79.12	2.35	20.765132	-156.459344	
423	KWP181218	Waipuilani Park	KWP	25	12/18/18	08:14	22.7	31.8	6.45	89.10	8.13	11.43	114.82	9.70	8.80	921.73	48.39	3.66	20.755056	-156.459602	
424	KKS181218	Kihei South (Lipoa)	KKS	25	12/18/18	08:30	23.6	33.4	6.05	85.90	8.15	5.81	128.80	5.51	4.35	517.05	43.28	3.73	20.747334	-156.457881	
425	KKP181218	Kalama Park	KKP	25	12/18/18	08:46	23.5	34.0	6.87	97.60	8.15	3.97	180.23	7.94	5.99	372.16	77.99	5.02	20.730973	-156.453720	
426	KCP181218	Cove Park	KCP	25	12/18/18	09:02	24.9	32.5	6.25	90.20	8.11	2.19	689.77	32.74	28.50	1686.62	542.64	18.29	20.727434	-156.450077	
427	MML181219	Makena Landing	MML	25	12/19/18	08:05	24.4	34.5	6.54	94.80	8.10	1.94	126.84	8.09	5.11	388.46	49.28	3.61	20.653913	-156.441174	
428	MMB181219	Maluaka Beach	MMB	25	12/19/18	08:40	24.2	34.9	6.80	98.60	8.14	0.86	85.22	5.74	3.32	247.27	26.07	1.29	20.645598	-156.443859	
429	MON181219	Oneuli	MON	25	12/19/18	08:57	24.5	35.2	7.00	102.00	8.15	1.44	67.14	5.66	2.99	286.68	15.20	1.44	20.639866	-156.447406	
430	MAN181219	Ahihi North	MAN	25	12/19/18	09:21	24.5	35.0	7.36	107.60	8.11	1.08	79.77	7.19	4.54	296.89	7.31	3.04	20.618366	-156.437572	
431	MAS181219	Ahihi South	MAS	25	12/19/18	09:45	24.8	35.1	6.95	102.40	8.12	0.82	79.17	7.63	4.37	269.47	9.81	4.87	20.613800	-156.436853	
432	NHP181220	Haycraft Park	NHP	25	12/20/18	08:25	23.7	33.9	6.63	94.40	8.10	4.59	224.75	9.00	5.88	652.79	135.31	2.70	20.796414	-156.503198	
433	NKP181220	Kealia Pond	NKP	25	12/20/18	08:55	24.1	35.5	6.86	99.40	8.17	0.73	77.83	7.41	2.99	22.30	4.63	3.64	20.794936	-156.485587	
434	NSB181220	Sugar Beach	NSB	25	12/20/18	09:15	24.0	35.0	6.94	100.10	8.15	2.50	118.21	10.69	7.22	291.18	33.40	3.95	20.784204	-156.466463	
435	NKC181220	Kihei Canoe Club	NKC	25	12/20/18	09:30	24.4	34.9	6.90	100.00	8.15	1.73	238.95	10.22	6.98	384.09	146.11	2.27	20.781403	-156.463176	
436	NMP181220	Mai Poina 'Oe Ia'u	NMP	25	12/20/18	09:47	24.7	32.5	6.85	98.70	8.12	1.59	315.30	8.65	7.70	1518.24	224.55	2.83	20.774894	-156.460776	
437	WKD181221	Kilohana Dr	WKD	25	12/21/18	07:54	24.1	35.2	6.89	99.70	8.15	0.57	89.20	8.65	4.39	81.14	8.86	1.35	20.702214	-156.445921	
438	WKB181221	Keawekapu Beach	WKB	25	12/21/18	08:17	24.6	35.3	6.74	98.40	8.17	0.29	96.04	8.55	3.42	72.36	7.69	5.03	20.695939	-156.444632	
439	WUL181221	Ulua Beach	WUL	25	12/21/18	08:37	24.3	35.1	6.89	100.10	8.13	0.90	123.39	9.00	5.18	274.49	43.30	3.76	20.691120	-156.444201	
440	WPL181221	Palauea	WPL	25	12/21/18	08:58	24.9	35.3	6.79	99.50	8.19	0.39	85.56	7.03	3.40	78.01	17.01	1.56	20.669565	-156.442907	
441	WPO181221	Poolenalena (Chang's Beach)	WPO	25	12/21/18	09:13	25.1	35.3	6.77	99.70	8.19	0.30	67.80	6.97	2.67	46.71	4.02	1.13	20.663390	-156.441968	
442	NKN190115	Kalepolepo North	NKN	26	01/15/19	08:04	23.8	33.4	6.72	96.00	8.20	4.83	198.98	12.92	10.85	706.33	64.38	21.92	20.765132	-156.459344	
443	KWP190115	Waipuilani Park	KWP	26	01/15/19	08:40	23.4	34.1	6.29	89.60	8.10	11.57	95.02	10.51	7.55	243.71	8.15	16.33	20.755056	-156.459602	
444	KKS190115	Kihei South (Lipoa)	KKS	26	01/15/19	09:05	24.2	34.1	6.52	94.10	8.17	8.94	126.44	11.13	7.81	378.46	38.87	1.58	20.747334	-156.457881	
445	KKP190115	Kalama Park	KKP	26	01/15/19	09:30	24.4	34.4	6.65	96.50	8.16	8.85	116.19	9.89	7.18	155.57	33.97	2.68	20.730973	-156.453720	
446	KCP190115	Cove Park	KCP	26	01/15/19	10:00	24.6	32.6	6.90	99.70	8.17	3.87	344.30	22.48	19.43	1064.79	245.38	6.59	20.727434	-156.450077	
447	MML190116	Makena Landing	MML	26	01/16/19	08:10	23.5	33.7	6.81	97.20	8.19	4.11	130.24	11.51	7.12	434.02	52.24	2.92	20.653913	-156.441174	
448	MMB190116	Maluaka Beach	MMB	26	01/16/19	08:37	23.8	34.2	6.86	98.80	8.18	2.53	122.87	10.63	7.67	322.04	47.34	0.58	20.645598	-156.443859	
449	MON190116	Oneuli	MON	26	01/16/19	09:02	23.9	34.0	6.89	99.30	8.15	2.85	182.03	12.04	9.44	524.28	34.41	8.82	20.639866	-156.447406	
450	MAN190116	Ahihi North	MAN	26	01/16/19	09:28	24.2	34.5	7.06	102.50	8.15	1.01	111.44	8.08	5.76	214.06	7.44	3.53	20.618366	-156.437572	
451	MAS190116	Ahihi South	MAS	26	01/16/19	09:50	24.6	34.4	6.78	99.00	8.16	1.69	86.78	9.44	7.16	286.79	11.33	2.59	20.613800	-156.436853	
452	WKD190118	Kilohana Dr	WKD	26	01/18/19	08:00	23.4	34.8	6.85	98.10	8.19	1.25	94.41	8.75	4.69	71.25	6.38	3.56	20.702214	-156.445921	
453	WKB190118	Keawekapu Beach	WKB	26	01/18/19	08:20	23.8	34.6	6.85	98.50	8.20	0.84	133.34	11.55	5.35	100.74	9.20	6.57	20.695939	-156.444632	
454	WUL190118	Ulua Beach	WUL	26	01/18/19	08:40	24.2	34.4	6.84	99.00	8.20	0.61	132.80	8.41	3.62	138.38	50.30	3.67	20.691120	-156.444201	
455	WPL190118	Palauea	WPL	26	01/18/19	09:10	24.1	34.6	6.86	99.00	8.20	1.13	93.56	7.62	3.37	142.60	31.99	2.75	20.669565	-156.442907	
456	WPO190118	Poolenalena (Chang's Beach)	WPO	26	01/18/19	09:35	24.3	34.4	6.84	99.10	8.22	0.57	91.91	8.31	3.32	164.88	28.84	2.92	20.663390	-156.441968	
457	NKN190205	Kalepolepo North	NKN	27	02/05/19	08:00	23.4	35.7	6.33	91.10	8.13	1.78	121.60	8.80	7.57	586.45	43.86	7.12	20.765132	-156.459344	
458	KWP190205	Waipuilani Park	KWP	27	02/05/19	08:15	21.4	33.7	6.84	94.10	8.11	19.80	133.12	14.90	13.74	1003.49	49.84	5.89	20.755056	-156.459602	
459	KKS190205	Kihei South (Lipoa)	KKS	27	02/05/19	08:33	23.1	34.7	6.24	89.00	8.15	6.88	113.46	7.91	6.97	608.93	37.35	3.85	20.747334	-156.457881	
460	KKP190205	Kalama Park	KKP	27	02/05/19	08:52	22.5	35.3	6.85	96.90	8.18	5.44	121.48	8.45	6.78	394.67	41.60	3.92	20.730973	-156.453720	
461	KCP190205	Cove Park	KCP	27	02/05/19	09:07	23.1	35.1	6.71	96.20	8.14	4.61	361.15	21.79	20.47	1041.19	233.73	8.82	20.727434	-156.450077	
462	MML190206	Makena Landing	MML	27	02/06/19	08:00	23.5	36.7	6.82	98.90	8.15	2.11	86.16	9.66	6.19	143.32	8.64	2.80	20.653913	-156.441174	
463	MMB190206	Maluaka Beach	MMB	27	02/06/19	08:22	23.8	36.8	6.89	100.90	8.14	1.00	80.86	7.85	5.82	111.68	8.65	2.46	20.645598	-156.443859	
464	MON190206	Oneuli	MON	27	02/06/19	08:50	23.8	36.8	6.89	100.70	8.14	6.01	76.28	7.30	5.66	176.44	8.99	3.45	20.639866	-156.447406	
465	MAN190206	Ahihi North	MAN	27	02/06/19	09:13	24.0	36.8	6.88	100.90	8.11	0.80	78.85	8.05	5.62	119.49	5.08	3.00	20.618366	-156.437572	
466	MAS190206	Ahihi South	MAS	27	02/06/19	09:35	24.0	36.5	6.74	98.80	8.09	1.19	69.59	7.39	6.12	208.47	8.57	2.89	20.613800	-156.436853	
467	NHP190207	Haycraft Park	NHP	27	02/07/19	08:16	23.4	34.5	6.91	99.00	8.08	8.05	181.71	10.26	8.60	579.45	84.11	4.96	20.796414	-156.503198	
468	NKP190207	Kealia Pond	NKP	27	02/07/19	08:50	23.6	30.1	7.16	100.30	8.16	18.83	202.90	21.12	19.74	1158.77	26.33	6.31	20.794936	-156.485587	
469	NSB190207	Sugar Beach	NSB	27	02/07/19	09:09	23.9	35.6	6.89	100.20	8.15	3.81	202.11	9.96	8.88	759.64	107.50	3.48	20.784204	-156.466463	
470	NKC190207	Kihei Canoe Club	NKC	27	02/07/19	09:29	24.3	35.0	6.86	100.10	8.12	12.56	416.79	11.13	9.45	842.27	269.38	4.14	20.781403	-156.463176	
471	NMP190207	Mai Poina 'Oe Ia'u	NMP	27	02/07/19	09:50	24.3	34.6	6.86	99.90	8.13	5.28	188.96	10.58	9.94	1091.29	106.03	5.21	20.774894	-156.460776	
472	WKD190208	Kilohana Dr	WKD	27	02/08/19	08:00	23.3	36.9	6.87	99.40	8.15	0.71	76.04	8.09	4.88	81.79	5.57	1.98	20.702214	-156.445921	
473	WKB190208	Keawekapu Beach	WKB	27	02/08/19	08:25	23.5	36.9	6.92	100.60	8.16	0.82	77.29	8.55	4.29	82.69	5.00	4.95	20.695939	-156.444632	
474	WUL190208	Ulua Beach	WUL	27	02/08/19	08:46	24.0	36.8	6.92	101.30	8.15	0.64	73.69	7.80	4.33	89.42	8.09	4.10	20.691120	-156.444201	
475	WPL190208	Palauea	WPL	27	02/08/19	09:12	23.8	36.9	6.96	101.50	8.17	0.90	75.03	8.65	4.73	85.79	6.28	1.95	20.669565	-156.442907	
476	WPO190208	Poolenalena (Chang's Beach)	WPO	27	02/08/19	09:31	23.9	36.9	6.97	101.80	8.18	0.63	90.39	12.05	5.44	119.34	9.65	9.82	20.663390	-156.441968	
477	NKN190226	Kalepolepo North	NKN	28	02/26/19	08:00	24.1	33.5	6.08	87.50	8.11	0.65	135.69	9.94	6.73	684.91	51.01	2.57	20.765132	-156.459344	
478	KWP190226	Waipuilani Park	KWP	28	02/26/19	08:30	23.4	31.9	6.11	86.00	8.10	6.71	120.52	9.53	7.99	857.09	40.53	5.22	20.755056	-156.459602	
479	KKS190226	Kihei South (Lipoa)	KKS	28	02/26/19	08:55	24.1	33.0	6.35	91.10	8.19	4.64	110.65	6.66	5.18	577.07	35.39	4.73	20.747334	-156.457881	
480	KKP190226	Kalama Park	KKP	28	02/26/19	09:15	23.6	34.5	6.72	96.40	8.18	8.31	83.99	7.93	5.31	256.95	14.02	4.25	20.730973	-156.453720	
481	KCP190226	Cove Park	KCP	28	02/26/19	09:40	24.6	31.1	6.64	95.00	8.13	1.24	1,187.17	26.55	21.65	1779.46	749.38	15.63	20.727434	-156.450077	
482	MML190227	Makena Landing	MML	28	02/27/19	07:55	23.4	34.2	6.70	95.60	8.14	1.76	102.25	8.57	5.00	319.08	30.33	10.39	20.653913	-156.441174	
483	MMB190227	Maluaka Beach	MMB	28	02/27/19	08:28	23.0	34.5	7.06	100.50	8.17	0.61	102.13	9.84	6.15	262.72	23.62	0.98	20.645598	-156.443859	
484	MON190227	Oneuli	MON	28	02/27/19	08:42	22.9	34.6	7.21	100.10	8.17	0.72	83.59	8.76	4.58	215.65	10.63	2.12	20.639866	-156.447406	
485	MAN190227	Ahihi North	MAN	28	02/27/19	09:04	23.4	34.6	7.42	105.80	8.11	0.81	89.47	9.21	6.32	284.19	7.26	3.49	20.618366	-156.437572	
486	MAS190227	Ahihi South	MAS	28	02/27/19	09:25	23.4	34.3	6.98	99.60	8.11	0.78	88.45	10.74	8.39	582.25	18.03	1.62	20.613800	-156.436853	
487	NHP190228	Haycraft Park	NHP	28	02/28/19	08:10	22.0	33.3	6.43	88.90	8.06	2.04	221.53	7.90	6.04	672.93	142.62	3.33	20.796414	-156.503198	
488	NKP190228	Kealia Pond	NKP	28	02/28/19	08:40	22.7	35.0	7.05	99.30	8.20	0.48	78.64	9.06	4.66	57.73	2.85	1.36	20.794936	-156.485587	
489	NSB190228	Sugar Beach	NSB	28	02/28/19	09:00	22.6	34.7	6.98	98.10	8.19	1.92	67.94	7.30	4.64	138.06	10.19	2.47	20.784204	-156.466463	
490	NKC190228	Kihei Canoe Club	NKC	28	02/28/19	09:20	23.3	34.1	6.85	97.50	8.16	4.90	269.09	7.80	5.09	389.98	209.87	0.89	20.781403	-156.463176	
491	NMP190228	Mai Poina 'Oe Ia'u	NMP	28	02/28/19	09:40	23.6	33.1	6.83	97.30	8.15	2.65	239.00	10.00	8.73	1261.69	158.15	2.58	20.774894	-156.460776	
492	WKD190301	Kilohana Dr	WKD	28	03/01/19	07:50	22.1	34.7	7.18	100.20	8.17	0.78	66.07	9.18	5.60	160.16	11.68	0.59	20.702214	-156.445921	
493	WKB190301	Keawekapu Beach	WKB	28	03/01/19	08:11	22.3	34.8	7.06	99.00	8.16	0.67	55.05	5.95	3.79	156.18	4.54	2.45	20.695939	-156.444632	
494	WUL190301	Ulua Beach	WUL	28	03/01/19	08:37	23.0	33.9	6.89	97.20	8.14	0.80	199.08	7.35	5.62	334.50	129.56	1.97	20.691120	-156.444201	
495	WPL190301	Palauea	WPL	28	03/01/19	08:53	22.8	34.7	7.11	100.40	8.19	1.15	91.91	8.21	5.40	192.09	25.03	1.95	20.669565	-156.442907	
496	WPO190301	Poolenalena (Chang's Beach)	WPO	28	03/01/19	09:08	23.4	34.5	7.11	101.30	8.20	1.16	98.14	8.37	5.70	212.65	37.37	0.75	20.663390	-156.441968	
497	NKN190319	Kalepolepo North	NKN	29	03/19/19	08:05	22.9	32.9	6.58	92.20	8.11	1.61	318.68	14.19	12.17	1174.38	134.13	4.88	20.765132	-156.459344	
498	KWP190319	Waipuilani Park	KWP	29	03/19/19	08:30	22.8	33.7	6.53	91.70	8.07	7.06	114.21	11.50	7.56	495.76	14.21	4.03	20.755056	-156.459602	
499	KKS190319	Kihei South (Lipoa)	KKS	29	03/19/19	08:50	23.1	32.6	6.62	93.00	8.13	7.62	136.50	12.94	10.63	830.46	57.79	4.54	20.747334	-156.457881	
500	KKP190319	Kalama Park	KKP	29	03/19/19	09:13	23.3	34.4	7.35	104.50	8.17	3.83	125.81	10.85	6.86	271.29	27.60	3.40	20.730973	-156.453720	
501	KCP190319	Cove Park	KCP	29	03/19/19	09:31	23.6	32.5	7.25	102.60	8.13	4.65	540.84	27.21	25.04	1348.73	430.18	14.24	20.727434	-156.450077	
502	MML190320	Makena Landing	MML	29	03/20/19	08:00	24.2	34.7	6.78	98.20	8.14	2.45	136.65	11.04	7.18	400.30	44.50	2.52	20.653913	-156.441174	
503	MMB190320	Maluaka Beach	MMB	29	03/20/19	08:40	23.9	34.9	6.89	99.90	8.15	0.81	125.81	11.10	6.73	360.33	45.46	0.35	20.645598	-156.443859	
504	MON190320	Oneuli	MON	29	03/20/19	09:10	24.1	34.3	6.97	100.90	8.09	3.82	137.29	14.18	11.77	945.28	60.58	1.11	20.639866	-156.447406	
505	MAN190320	Ahihi North	MAN	29	03/20/19	09:31	24.0	34.6	7.10	102.70	8.08	2.08	107.40	12.16	8.54	519.33	16.27	2.39	20.618366	-156.437572	
506	MAS190320	Ahihi South	MAS	29	03/20/19	10:00	24.2	33.9	6.49	93.90	8.01	1.50	148.02	16.62	14.51	806.84	34.81	3.91	20.613800	-156.436853	
507	NHP190321	Haycraft Park	NHP	29	03/21/19	08:15	23.6	33.8	6.70	95.80	8.11	3.31	254.85	12.78	8.96	602.70	150.30	2.53	20.796414	-156.503198	
508	NKP190321	Kealia Pond	NKP	29	03/21/19	08:45	23.7	35.2	6.99	100.90	8.19	0.83	82.15	9.16	4.26	64.08	0.71	1.00	20.794936	-156.485587	
509	NSB190321	Sugar Beach	NSB	29	03/21/19	09:00	23.6	34.8	6.90	99.10	8.16	1.62	106.77	9.86	6.09	253.15	26.48	0.28	20.784204	-156.466463	NH4 below detectable limit
510	NKC190321	Kihei Canoe Club	NKC	29	03/21/19	09:20	24.6	33.5	6.88	99.90	8.08	5.38	616.16	13.86	10.19	916.72	505.69	0.37	20.781403	-156.463176	
511	NMP190321	Mai Poina 'Oe Ia'u	NMP	29	03/21/19	09:35	24.3	32.5	6.75	97.10	8.09	3.66	362.34	12.98	11.01	1800.47	265.18	4.05	20.774894	-156.460776	
512	WKD190322	Kilohana Dr	WKD	29	03/22/19	07:54	23.4	35.0	7.08	101.00	8.13	1.11	98.15	11.35	5.93	187.30	14.26	0.86	20.702214	-156.445921	
513	WKB190322	Keawekapu Beach	WKB	29	03/22/19	08:15	23.9	35.1	6.95	100.20	8.13	0.64	84.20	9.27	5.14	85.56	4.95	2.55	20.695939	-156.444632	
514	WUL190322	Ulua Beach	WUL	29	03/22/19	08:39	23.8	34.5	6.84	98.10	8.11	1.39	234.13	11.04	6.89	307.56	156.10	2.18	20.691120	-156.444201	
515	WPL190322	Palauea	WPL	29	03/22/19	09:01	24.3	34.9	6.97	100.90	8.16	0.66	112.54	9.33	4.36	178.91	34.65	1.73	20.669565	-156.442907	
516	WPO190322	Poolenalena (Chang's Beach)	WPO	29	03/22/19	09:19	24.3	35.1	6.99	101.20	8.16	0.89	109.78	11.26	5.87	189.72	30.56	0.28	20.663390	-156.441968	NH4 below detectable limit
517	NKN190409	Kalepolepo North	NKN	30	04/09/19	07:56	24.7	33.9	6.72	97.60	8.13	1.50	173.95	14.65	9.26	782.02	58.88	5.90	20.765132	-156.459344	
518	KWP190409	Waipuilani Park	KWP	30	04/09/19	08:24	24.2	32.3	6.45	92.20	8.05	12.40	122.84	14.16	12.05	1127.14	23.11	3.54	20.755056	-156.459602	
519	KKS190409	Kihei South (Lipoa)	KKS	30	04/09/19	08:40	26.3	32.3	6.23	90.80	8.10	6.62	184.13	12.47	10.44	1324.40	104.06	2.29	20.747334	-156.457881	
520	KKP190409	Kalama Park	KKP	30	04/09/19	09:01	25.3	34.8	6.74	99.50	8.15	7.28	116.47	11.71	6.33	317.59	21.58	2.29	20.730973	-156.453720	
521	KCP190409	Cove Park	KCP	30	04/09/19	09:20	25.7	31.3	7.09	103.20	8.14	3.02	1,188.46	51.55	46.97	3446.91	1057.92	7.64	20.727434	-156.450077	
522	MML190410	Makena Landing	MML	30	04/10/19	07:58	24.8	34.8	6.81	99.70	8.12	2.23	117.59	11.98	6.20	298.24	23.03	4.37	20.653913	-156.441174	
523	MMB190410	Maluaka Beach	MMB	30	04/10/19	08:23	25.2	35.0	6.71	99.20	8.15	0.61	84.87	8.85	4.62	170.91	10.24	1.05	20.645598	-156.443859	
524	MON190410	Oneuli	MON	30	04/10/19	08:42	25.3	35.0	6.67	98.50	8.11	1.16	105.92	12.33	6.60	299.39	16.87	1.87	20.639866	-156.447406	
525	MAN190410	Ahihi North	MAN	30	04/10/19	09:01	25.4	34.9	7.42	109.80	8.11	1.09	77.38	8.47	5.14	208.49	5.92	1.69	20.618366	-156.437572	
526	MAS190410	Ahihi South	MAS	30	04/10/19	09:24	25.5	33.8	6.81	100.40	8.03	0.87	95.82	11.68	6.80	328.37	13.93	2.61	20.613800	-156.436853	
527	NHP190411	Haycraft Park	NHP	30	04/11/19	08:30	24.4	34.2	6.83	99.20	8.12	2.92	195.91	10.03	6.67	519.10	110.11	1.85	20.796414	-156.503198	
528	NKP190411	Kealia Pond	NKP	30	04/11/19	08:52	24.8	35.4	6.91	101.40	8.18	1.02	93.62	9.80	4.09	96.76	4.57	0.62	20.794936	-156.485587	
529	NSB190411	Sugar Beach	NSB	30	04/11/19	09:18	25.2	34.9	6.88	101.50	8.15	3.38	156.60	11.84	7.16	396.74	75.60	1.29	20.784204	-156.466463	
530	NKC190411	Kihei Canoe Club	NKC	30	04/11/19	09:40	26.1	34.4	6.76	101.20	8.12	1.38	318.04	11.91	7.86	617.36	230.72	1.35	20.781403	-156.463176	
531	NMP190411	Mai Poina 'Oe Ia'u	NMP	30	04/11/19	09:55	25.9	32.8	6.81	100.80	8.11	2.53	314.30	12.92	10.83	1779.41	225.51	5.27	20.774894	-156.460776	
532	WKD190412	Kilohana Dr	WKD	30	04/12/19	08:03	25.1	35.0	6.75	99.50	8.15	0.63	123.25	11.22	6.26	188.60	24.59	1.47	20.702214	-156.445921	
533	WKB190412	Keawekapu Beach	WKB	30	04/12/19	08:26	25.3	34.8	6.87	101.30	8.12	1.16	118.53	11.27	6.64	293.91	41.94	1.95	20.695939	-156.444632	
534	WUL190412	Ulua Beach	WUL	30	04/12/19	08:50	25.4	34.5	6.58	97.30	8.11	1.29	246.59	11.90	5.90	337.52	148.59	5.84	20.691120	-156.444201	
535	WPL190412	Palauea	WPL	30	04/12/19	09:15	25.9	34.8	6.85	102.40	8.18	0.92	104.33	10.38	4.36	176.95	29.47	1.77	20.669565	-156.442907	
536	WPO190412	Poolenalena (Chang's Beach)	WPO	30	04/12/19	09:32	25.9	34.9	6.87	102.80	8.19	1.26	109.82	12.01	6.29	235.38	43.31	0.40	20.663390	-156.441968	
537	NKN190430	Kalepolepo North	NKN	31	04/30/19	08:00	24.9	30.1	6.70	95.60	8.11	5.96	361.89	13.21	12.92	2440.05	254.48	2.07	20.765132	-156.459344	
538	KWP190430	Waipuilani Park	KWP	31	04/30/19	08:24	24.2	30.3	6.16	87.00	8.04	10.10	157.93	9.99	7.08	1657.07	62.84	0.84	20.755056	-156.459602	
539	KKS190430	Kihei South (Lipoa)	KKS	31	04/30/19	08:47	25.5	32.9	6.20	90.90	8.10	4.21	123.50	7.28	3.91	873.21	36.13	1.05	20.747334	-156.457881	
540	KKP190430	Kalama Park	KKP	31	04/30/19	09:10	25.8	34.2	6.87	102.00	8.13	11.60	148.11	9.78	6.23	453.40	49.21	1.48	20.730973	-156.453720	
541	KCP190430	Cove Park	KCP	31	04/30/19	09:35	26.0	31.5	7.12	104.60	8.12	9.16	734.81	28.87	27.30	2290.06	461.02	4.70	20.727434	-156.450077	
